id,0-4_rate,10-14_rate,15-19_rate,20-24_rate,25-29_rate,30-34_rate,35-39_rate,40-44_rate,45-49_rate,5-9_rate,50-54_rate,55-59_rate,60-64_rate,65-69_rate,70-74_rate,75-79_rate,80-84_rate,85+_rate,ASIAN_FEMALE_rate,ASIAN_MALE_rate,Amish,Area in square miles - Land area,Area in square miles - Total area,Area in square miles - Water area,BLACK_FEMALE_rate,BLACK_MALE_rate,BLACK_rate,Buddhist,Catholic,Christian Generic,Deep_Pov_All,Deep_Pov_Children,Democrat,Density per square mile of land area - Housing units,Density per square mile of land area - Population,Eastern Orthodox,HAWAIIAN_PACIFIC_FEMALE_rate,HAWAIIAN_PACIFIC_MALE_rate,HAWAIIAN_PACIFIC_rate,Hindu,Housing units,Jewish,MULTI_FEMALE_rate,MULTI_MALE_rate,MULTI_rate,Mainline Christian,MedHHInc2014,Mormon,Muslim,NATIVE_AMERICAN_FEMALE_rate,NATIVE_AMERICAN_MALE_rate,NATIVE_AMERICAN_rate,Non-Catholic Christian,Other,Other Christian,Other Misc,POP_ESTIMATE_2015,Pentecostal Charismatic,PerCapitaInc,"Percent of adults completing some college or associate's degree, 2010-2014","Percent of adults completing some college or associate's degree, 2011-2015","Percent of adults with a bachelor's degree or higher, 2010-2014","Percent of adults with a bachelor's degree or higher, 2011-2015","Percent of adults with a high school diploma only, 2010-2014","Percent of adults with a high school diploma only, 2011-2015","Percent of adults with less than a high school diploma, 2010-2014","Percent of adults with less than a high school diploma, 2011-2015",Population,PovertyAllAgesPct2014,PovertyUnder18Pct2014,Protestant Denomination,TOT_FEMALE_rate,TOT_MALE_rate,Unemployment_rate_2015,WHITE_FEMALE_rate,WHITE_MALE_rate,WHITE_rate,Zoroastrian,age_total_pop,voter_turnout_rate,votes
20103,0.065006619,0.068284688,0.06179159,0.062623716,0.062838051,0.075723381,0.075156023,0.069545483,0.064237534,0.068284688,0.070995398,0.067540818,0.058904369,0.046599004,0.03231419,0.021597428,0.014587405,0.015583433,0.007678245,0.006556137,0,462.83,468.97,6.14,0.034331463,0.062674147,0,0,244,181,4.74743956,6.311190652,0,62,164.7,0,0.000970813,0.001084284,0,0,28697,0,0.014045263,0.015280842,0,83,65549,15,4,0.003278068,0.005497069,0,29,24,29,29,79315,5,26902,30.51825632,0,29.76799661,0,31.50706014,0,8.20668693,0,0,10.9,14,3,0.465258778,0.534741222,4.5,0.404954927,0.443648742,0,0,79315,0.374153691,0
20105,0.056360709,0.064090177,0.062801932,0.047020934,0.037037037,0.055394525,0.049275362,0.044766506,0.055072464,0.064090177,0.067310789,0.092109501,0.085024155,0.06763285,0.041545894,0.031561997,0.036714976,0.038647343,0.004508857,0.000644122,0,719.4,720.46,1.06,0.000644122,0.004186795,0,0,125,517,5.759843801,10,0,2.6,4.5,0,0,0,0,0,1864,0,0.006119163,0.008373591,0,406,44896,0,0,0.001288245,0.00547504,0,16,0,37,57,3105,0,24509,38.97569444,0,21.05034722,0,31.68402778,0,8.289930556,0,0,12.7,18.6,0,0.502093398,0.497906602,3.5,0.489533011,0.479227053,0,0,3105,0.466344605,0
20107,0.049077181,0.065016779,0.063968121,0.04414849,0.051174497,0.050755034,0.056942114,0.054949664,0.058305369,0.065016779,0.078334732,0.072567114,0.072147651,0.071833054,0.05432047,0.036283557,0.024119128,0.023594799,0.002516779,0.001572987,0,594.06,606.4,12.34,0.003041107,0.005243289,0,0,78,236,6.45229757,6.951620479,0,9.2,16.3,0,0.000104866,0.000209732,0,0,5446,0,0.009228188,0.010591443,0,84,44520,13,0,0.003880034,0.00346057,0,33,13,73,33,9536,11,25525,38.40023613,0,14.28571429,0,36.33412043,0,10.97992916,0,0,14.8,22.1,0,0.504614094,0.495385906,6.4,0.485843121,0.474307886,0,0,9536,0.448720638,0
20109,0.060884956,0.062300885,0.062300885,0.06159292,0.058053097,0.069026549,0.056283186,0.051327434,0.04,0.062300885,0.07079646,0.08,0.070088496,0.050265487,0.037522124,0.036460177,0.025486726,0.045663717,0.003893805,0.011327434,0,1072.99,1073.1,0.11,0.003539823,0.006371681,0,0,418,620,3.836317136,3.011093502,0,1.3,2.6,0,0,0,0,0,1441,0,0.00920354,0.012389381,0,277,49852,0,0,0.003185841,0.005663717,0,0,0,142,199,2825,0,27296,37.68561188,0,18.484383,0,36.86635945,0,6.963645673,0,0,9.7,12.6,0,0.490619469,0.509380531,2.5,0.47079646,0.473628319,0,0,2825,0.477168142,0
20111,0.059929812,0.064069108,0.077476829,0.139386304,0.067068598,0.056960317,0.052791026,0.048681724,0.050571403,0.064069108,0.058310087,0.063799154,0.057320256,0.044662407,0.032304508,0.022916104,0.018716818,0.022616155,0.014307568,0.014037614,0,847.47,855.42,7.94,0.012747833,0.014427547,0,0,198,320,10.59301029,13.03131246,0,18,39.8,0,0.000629893,0.000539908,0,0,15237,0,0.014067609,0.014757491,0,178,43038,16,9,0.006388914,0.006208944,0,33,25,35,35,33339,28,20272,27.80554294,0,25.01388258,0,34.27230047,0,12.90827402,0,0,18,21.1,0,0.51147305,0.48852695,4.4,0.463331234,0.438555446,0,0,33339,0.352290111,0
20113,0.05901662,0.063162987,0.065754466,0.063473964,0.055630421,0.060053212,0.056045057,0.051622266,0.051138523,0.063162987,0.069313431,0.075740299,0.067136588,0.053108047,0.041670986,0.033309146,0.026744066,0.040219757,0.005804913,0.003213434,140,898.27,900.6,2.33,0.004422791,0.008016309,0,0,61,636,3.203357607,5.635925256,0,14.2,32.5,0,0.00044919,0.000587402,0,0,12721,0,0.008845582,0.00995128,0,253,57878,0,0,0.003351646,0.003973601,0,41,0,58,43,28941,8,27979,33.11444183,0,26.68304176,0,29.14431801,0,11.05819841,0,0,8.8,10.8,1,0.507031547,0.492968453,3,0.484157424,0.467226426,0,0,28941,0.429943679,0
20115,0.049161365,0.059737255,0.07180038,0.068330166,0.042799306,0.048087251,0.048830868,0.046352144,0.054531934,0.059737255,0.073700735,0.079153929,0.070974139,0.061637611,0.050070231,0.039163844,0.029579443,0.042964554,0.0023961,0.00140461,250,944.29,953.73,9.44,0.004461704,0.0071883,0,0,28,540,4.557663981,5.516975309,0,6.3,13.4,0,0.000165248,0.000660993,0,0,5946,0,0.008923407,0.007601421,0,191,47723,0,0,0.003635462,0.004213831,0,41,0,44,16,12103,0,23152,31.13063855,0,22.55418864,0,35.10251904,0,11.21265378,0,0,11.9,14.8,0,0.499545567,0.500454433,3.9,0.479963645,0.479385276,0,0,12103,0.45154094,0
20117,0.063003221,0.065720612,0.057467794,0.048510467,0.046698873,0.058373591,0.054146538,0.046598229,0.049114332,0.065720612,0.072161836,0.083333333,0.073369565,0.053341385,0.046698873,0.038144122,0.033917069,0.043276973,0.003522544,0.001409018,0,900.18,905.11,4.92,0.001610306,0.002516103,0,0,409,424,3.739837398,6.285464863,0,5.4,11.2,0,0.000603865,0.000201288,0,0,4866,0,0.0068438,0.008756039,0,336,47901,10,0,0.003220612,0.003119968,0,1,10,30,28,9936,20,25828,31.64841337,0,15.71187869,0,44.9452401,0,7.694467846,0,0,11.1,13.9,0,0.499899356,0.500100644,2.9,0.484098229,0.484098229,0,0,9936,0.460748792,0
20119,0.062124711,0.076905312,0.083833718,0.061431871,0.046882217,0.05034642,0.049191686,0.047575058,0.067205543,0.076905312,0.064203233,0.069053118,0.065588915,0.048729792,0.032101617,0.034642032,0.03187067,0.034411085,0.004618938,0.002078522,23,978.09,979.35,1.26,0.003926097,0.006004619,0,0,364,616,4.397130294,3.682487725,0,2,4.7,0,0,0.000461894,0,0,1998,0,0.007159353,0.010161663,0,320,53903,0,0,0.005542725,0.006004619,0,71,0,20,38,4330,0,22727,34.14634146,0,21.95121951,0,31.39372822,0,12.5087108,0,0,11.7,15.8,0,0.490531178,0.509468822,3,0.469284065,0.484757506,0,0,4330,0.386836028,0
20121,0.055448039,0.069333088,0.069855313,0.050348662,0.04509569,0.056216017,0.062206248,0.06214481,0.069640279,0.069333088,0.081897214,0.078180198,0.063127822,0.051393113,0.037262311,0.028538076,0.019107302,0.020704697,0.002887599,0.001904586,0,575.66,590.26,14.59,0.005836636,0.007618345,0,0,356,281,4.107020066,6.284414652,0,22.9,57,0,9.22E-05,0.00036863,0,0,13190,0,0.008724234,0.008969987,0,147,63924,25,0,0.003532701,0.003501981,0,46,31,24,36,32553,30,28822,38.78954608,0,23.16827144,0,31.86153141,0,6.180651077,0,0,9.5,12.1,0,0.503425184,0.496574816,4.3,0.482351857,0.474211286,0,0,32553,0.451939913,0
20123,0.06049029,0.060331105,0.074976122,0.05953518,0.043298313,0.056510665,0.048710602,0.049028972,0.047755492,0.060331105,0.065902579,0.071155683,0.069723018,0.064629099,0.045049347,0.039637058,0.035657434,0.043139128,0.003183699,0.001751035,0,701.79,719.16,17.37,0.00063674,0.002069405,0,0,630,489,3.090727817,5.667412379,0,4.7,9.1,0,0.00063674,0.000795925,0,0,3296,0,0.004616364,0.006367399,0,228,48645,0,0,0.001751035,0.002387775,0,8,0,58,33,6282,134,27271,36.76504232,0,22.14596202,0,35.66689545,0,5.422100206,0,0,11.2,16,0,0.487106017,0.512893983,3.4,0.476281439,0.499522445,0,0,6282,0.449538364,0
20125,0.065858198,0.067148946,0.070210722,0.060004803,0.058593985,0.059764664,0.053851234,0.050369214,0.055592244,0.067148946,0.069130095,0.072251906,0.065648076,0.056042505,0.043855436,0.033679534,0.024043945,0.028036261,0.003932281,0.003752176,0,643.53,651.48,7.95,0.025875008,0.031428228,0,0,163,438,6.980698667,11.16456945,0,25.8,55.1,0,0.000990575,0.001200696,0,0,16578,0,0.023593684,0.023443597,0,151,42221,18,0,0.016389506,0.018700846,0,102,23,105,37,33314,35,20912,39.16619522,0,16.428043,0,33.01710257,0,11.38865921,0,0,18,24.8,3,0.504922855,0.495077145,6.5,0.434141802,0.4165516,0,0,33314,0.348892358,0
20127,0.054030115,0.054915855,0.058104517,0.045349867,0.048184234,0.055270151,0.047829938,0.045349867,0.055624446,0.054915855,0.07829938,0.08255093,0.075465013,0.063418955,0.059167405,0.039503986,0.037555359,0.040744021,0.002657219,0.000708592,0,695.28,702.89,7.61,0.003011515,0.003897254,0,0,303,425,3.445850914,4.553264605,0,4.6,8.5,0,0,0.000531444,0,0,3206,0,0.007794508,0.010451727,0,244,44774,0,0,0.003897254,0.001948627,0,36,0,92,51,5645,0,24558,33.64951387,0,16.93146787,0,38.98506047,0,10.43395779,0,0,12.5,19.5,0,0.50469442,0.49530558,4.4,0.487333924,0.477767936,0,0,5645,0.454915855,0
20129,0.0631859,0.066511473,0.073162621,0.051546392,0.040239441,0.057199867,0.059860326,0.066511473,0.054206851,0.066511473,0.070834719,0.067509145,0.062853342,0.049883605,0.039574327,0.033255737,0.02527436,0.03658131,0.009311606,0.014965081,0,729.73,729.93,0.2,0.003325574,0.007316262,0,0,268,326,3.392041748,4.192355117,0,2,4.4,0,0.000997672,0.001330229,0,0,1467,0,0.009644164,0.011639508,0,193,55378,0,0,0.006983705,0.008646492,0,73,48,87,0,3007,20,23486,36.14750121,0,16.98204755,0,32.89665211,0,13.97379913,0,0,11.1,15.5,0,0.488526771,0.511473229,4.4,0.458264051,0.467575657,0,0,3007,0.385766545,0
20131,0.073433069,0.069912975,0.069424074,0.058081549,0.046543463,0.057885988,0.048987973,0.049867996,0.054561455,0.069912975,0.071966364,0.070890779,0.058961572,0.047619048,0.03813435,0.035005378,0.031485284,0.047130146,0.001075584,0.001760047,0,717.43,719.44,2.01,0.003617874,0.003813435,0,0,818,352,4.667551833,6.909788868,0,6.4,14.2,0,0.000977804,0.000195561,0,0,4562,0,0.007431309,0.007040188,0,192,54149,0,0,0.003128972,0.004302337,0,0,0,69,85,10227,0,25319,25.06967874,0,21.87179111,0,43.62622855,0,9.432301599,0,0,9.9,11.9,0,0.493986506,0.506013494,2.6,0.477754962,0.488901926,0,0,10227,0.491346436,0
20133,0.070475957,0.070720666,0.071087728,0.061054692,0.052918145,0.056466414,0.054447571,0.052245198,0.058362902,0.070720666,0.065948856,0.073167747,0.063807659,0.053285207,0.043129818,0.034320323,0.025388474,0.029242628,0.004955341,0.003487092,0,571.47,577.79,6.32,0.005689465,0.008014193,0,0,302,413,8.251510574,13.29667583,0,13.1,28.9,0,0.000244708,0.000183531,0,0,7513,0,0.009237734,0.009665973,0,161,41527,0,0,0.006607121,0.008014193,0,69,8,117,21,16346,39,22474,40.08967789,0,18.43887262,0,33.40959004,0,8.061859444,0,0,17.7,25.7,6,0.502263551,0.497736449,7.5,0.475529181,0.468371467,0,0,16346,0.376300012,0
20135,0.054242928,0.057570715,0.063560732,0.04359401,0.037936772,0.058236273,0.040599002,0.048918469,0.042595674,0.057570715,0.078868552,0.087520799,0.079866889,0.054908486,0.049251248,0.046589018,0.040599002,0.049584027,0.001663894,0.000332779,36,1074.75,1075.01,0.26,0.002995008,0.004326123,0,0,843,529,1.447368421,1.490066225,0,1.6,2.9,0,0,0,0,0,1740,0,0.006988353,0.005324459,0,330,51923,0,0,0.008652246,0.004991681,0,118,0,26,0,3005,3,29713,33.31918506,0,19.1426146,0,39.13412564,0,8.404074703,0,0,10,14.1,14,0.509484193,0.490515807,3.3,0.489184692,0.475540765,0,0,3005,0.477537438,0
20137,0.050810811,0.053873874,0.05027027,0.063063063,0.06972973,0.062342342,0.059279279,0.060540541,0.067747748,0.053873874,0.076576577,0.072972973,0.05981982,0.052072072,0.044324324,0.037477477,0.023963964,0.039459459,0.002162162,0.004504505,0,878.13,881.3,3.16,0.001441441,0.03027027,0,0,217,468,4.757858963,7.762096774,0,2.9,6.5,0,0.00036036,0,0,0,2542,0,0.008648649,0.006486486,0,165,44846,0,0,0.001441441,0.002342342,0,13,0,243,22,5550,23,23323,37.25109276,0,15.9786304,0,32.90432249,0,13.86595435,0,0,13.5,16.4,1,0.441441441,0.558558559,2.5,0.427387387,0.514954955,0,0,5550,0.394594595,0
20139,0.053448602,0.064617909,0.068530321,0.051176879,0.046696536,0.052312741,0.054584464,0.058307566,0.056982394,0.064617909,0.079636524,0.082602385,0.072127217,0.061715151,0.045497571,0.032813782,0.024231716,0.024799647,0.002776551,0.000820345,6,705.52,719.85,14.33,0.002082413,0.004291033,0,0,117,364,4.139747852,4.548939433,0,10.6,23.1,0,0.000126207,0.000252414,0,0,7503,0,0.010601376,0.008582066,0,167,52749,0,0,0.004354136,0.004038619,0,55,0,0,100,15847,13,24199,30.19105984,0,20.74621485,0,39.68997837,0,9.372746936,0,0,12.9,16.7,0,0.500915,0.499085,5,0.480974317,0.481100524,0,0,15847,0.435035022,0
20141,0.062177573,0.05756177,0.056747217,0.054575075,0.050502308,0.055389628,0.049416237,0.036111865,0.049959272,0.05756177,0.074124355,0.081183818,0.074938908,0.054575075,0.055932664,0.04778713,0.039913114,0.050502308,0.004072767,0.001357589,0,892.5,894.36,1.86,0.001357589,0.001900624,0,0,190,517,5.238870793,8.972691808,0,2.5,4.3,0,0,0,0,0,2206,0,0.005973391,0.006787945,0,384,38848,0,0,0.001900624,0.004615802,0,30,0,30,0,3683,25,27104,33.65695793,0,19.66918375,0,36.13807983,0,10.5357785,0,0,12.9,20.8,0,0.494705403,0.505294597,3.5,0.481401032,0.490632636,0,0,3683,0.475970676,0
20143,0.058242678,0.066610879,0.070794979,0.049874477,0.041506276,0.052050209,0.058577406,0.06041841,0.054225941,0.066610879,0.083514644,0.078493724,0.074979079,0.052050209,0.046694561,0.035313808,0.029456067,0.02209205,0.00167364,0.00083682,0,720.73,721.34,0.6,0.003012552,0.006192469,0,0,145,332,3.458164642,5.407255305,0,3.9,8.5,0,0,0,0,0,2779,0,0.006359833,0.009205021,0,196,52744,0,0,0.002175732,0.00334728,0,45,0,0,89,5975,0,27899,38.89681408,0,19.90014265,0,33.95149786,0,7.251545411,0,0,10.4,13,0,0.48083682,0.51916318,3.9,0.467615063,0.49958159,0,0,5975,0.479665272,0
20145,0.04591986,0.042556303,0.075021936,0.055279321,0.061275227,0.064785025,0.062883884,0.059666569,0.057326704,0.042556303,0.078385493,0.075899386,0.079555426,0.057034221,0.038900263,0.036121673,0.0312957,0.029979526,0.001754899,0.002193624,0,754.26,754.65,0.38,0.011699327,0.041678853,0,0,335,379,3.550591765,1.292775665,0,4.2,9.2,0,0.000438725,0.000584966,0,0,3152,0,0.01286926,0.011114361,0,249,47351,0,0,0.002924832,0.005264697,0,51,0,0,28,6838,45,22191,36.70223475,0,22.40789209,0,28.95107711,0,11.93879605,0,0,13.9,16.9,4,0.442965779,0.557034221,3.7,0.413278736,0.496197719,0,0,6838,0.38052062,0
20147,0.064112012,0.063190862,0.062269713,0.052689757,0.04568902,0.058585114,0.047162859,0.048636699,0.050110538,0.063190862,0.070560059,0.074244657,0.078481945,0.06890199,0.04513633,0.040162122,0.032424466,0.034082535,0.004237288,0.003684598,0,885.88,894.56,8.68,0.001658069,0.002579219,0,0,153,616,3.618906942,5.084745763,0,3.4,6.4,0,0,0,0,0,3049,0,0.007369197,0.005526898,0,275,45856,45,0,0.003316139,0.001658069,0,28,45,141,85,5428,85,25146,36.16473616,0,20.36036036,0,35.23809524,0,8.236808237,0,0,11.4,19.2,0,0.505711127,0.494288873,3.3,0.489130435,0.480840088,0,0,5428,0.481024318,0
20149,0.07906258,0.084556614,0.072667182,0.059060864,0.057172289,0.073654391,0.069276333,0.053523908,0.053652674,0.084556614,0.064125676,0.064640742,0.054081895,0.044896558,0.030131342,0.022448279,0.017426389,0.019314963,0.006309554,0.003905915,0,841.02,861.91,20.89,0.005966177,0.008584428,0,0,261,215,3.336970358,3.342575478,0,10.3,25.7,0,0.000386299,0.000557988,0,0,8626,0,0.01283372,0.012619109,0,156,65373,0,0,0.004378058,0.004635591,0,31,0,13,11,23298,3,25469,32.43648301,0,32.19383386,0,31.24464745,0,4.125035684,0,0,10,11.7,0,0.50180273,0.49819727,3.5,0.471928921,0.46789424,0,0,23298,0.44463044,0
20151,0.067588484,0.067691673,0.072954287,0.064596017,0.060984419,0.059849345,0.054689918,0.049530492,0.045712517,0.067691673,0.061913115,0.073986173,0.071200083,0.046538025,0.039727582,0.033742648,0.026725828,0.036219172,0.002682902,0.003095656,0,735.04,735.72,0.68,0.007532762,0.008048705,0,0,342,369,3.558072444,4.816112084,0,6.1,13.1,0,0.000206377,0.000103189,0,0,4514,0,0.010731607,0.008771025,0,165,54701,17,0,0.005365803,0.004540295,0,84,17,37,33,9691,31,26807,37.82000942,0,24.4070991,0,26.7629967,0,11.00989477,0,0,10.3,15.7,0,0.501496234,0.498503766,4.1,0.474976783,0.473944897,0,0,9691,0.392735528,0
20153,0.046288907,0.062250599,0.055067837,0.047885076,0.042697526,0.055067837,0.042697526,0.036711891,0.049481245,0.062250599,0.065442937,0.086991221,0.086991221,0.067039106,0.059856345,0.047486034,0.043096568,0.055865922,0.002394254,0.001197127,0,1069.42,1069.58,0.16,0.000798085,0.003591381,0,0,493,417,3.849206349,5.296610169,0,1.4,2.4,0,0,0,0,0,1458,0,0.004788508,0.007182761,0,277,44932,0,0,0.003192338,0.000399042,0,0,0,58,19,2506,0,27719,37.74834437,0,23.8410596,0,30.97300051,0,7.437595517,0,0,11.8,16.6,0,0.488028731,0.511971269,2.4,0.476855547,0.499600958,0,0,2506,0.577813248,0
20155,0.05933959,0.065664333,0.065476004,0.06406353,0.060799146,0.064628519,0.056420478,0.053391506,0.055667158,0.065664333,0.067312219,0.071675194,0.066527512,0.054129131,0.040616466,0.031953294,0.025895351,0.03065068,0.003154525,0.002573841,46,1255.35,1272.11,16.76,0.010405223,0.024749678,0,0,217,407,5.247760999,8.371333288,0,22.5,51.4,0,0.000251106,0.00037666,0,0,28274,0,0.010891742,0.011409649,0,171,46533,11,0,0.003499796,0.00517907,0,55,15,42,76,63718,9,23378,40.04293034,0,19.70641185,0,28.62715229,0,11.62350552,0,0,15.8,21.1,3,0.495417308,0.504582692,4.3,0.467214916,0.460293795,0,0,63718,0.367996485,0
20157,0.054391534,0.056296296,0.049312169,0.044444444,0.038730159,0.052698413,0.039153439,0.042751323,0.051428571,0.056296296,0.074708995,0.083809524,0.084867725,0.07047619,0.053544974,0.045502646,0.046137566,0.055873016,0.002962963,0.001693122,0,717.37,720.45,3.08,0.002751323,0.004021164,0,0,175,577,2.565180824,3.657262278,0,4,6.9,0,0.00042328,0,0,0,2877,0,0.005925926,0.004656085,0,407,42381,0,0,0.000846561,0.001693122,0,25,0,53,29,4725,6,25642,35.01924134,0,21.02803738,0,37.52061572,0,6.432105553,0,0,12.7,18.2,0,0.510687831,0.489312169,2.8,0.497777778,0.477248677,0,0,4725,0.525714286,0
20159,0.069058835,0.065149845,0.080485116,0.076275433,0.058334169,0.057231633,0.048912499,0.051819184,0.048210885,0.065149845,0.06625238,0.070963215,0.065049614,0.048611807,0.040693595,0.034278841,0.025859477,0.028565701,0.004309913,0.002305302,8,726.24,727.96,1.73,0.006013832,0.011225819,0,0,218,504,5.784334536,7.196138657,0,6.3,13.9,0,0.000601383,0.000400922,0,0,4548,0,0.011225819,0.011927433,0,315,49152,0,0,0.004410143,0.007417059,0,61,0,46,15,9977,8,23633,35.45119705,0,21.3781461,0,32.15162676,0,11.01903008,0,0,14.7,19.9,0,0.495038589,0.504961411,3.8,0.468477498,0.471684875,0,0,9977,0.357522301,0
20161,0.06497269,0.047417173,0.093983813,0.252448603,0.113120789,0.076388427,0.052002073,0.037356971,0.031801932,0.047417173,0.035576169,0.038234082,0.03525722,0.028054275,0.017714992,0.012412455,0.010458889,0.014498917,0.023097266,0.024971095,1,609.77,621.96,12.18,0.028957965,0.041662791,0,0,168,248,13.93272171,7.808320951,0,46.3,116.6,0,0.001076455,0.001594748,0,0,28212,0,0.015867742,0.01807381,0,113,46468,18,4,0.003508446,0.003867264,0,29,27,26,52,75247,9,23872,32.19808289,0,45.47227334,0,17.55884534,0,4.770798429,0,0,20.2,16.5,0,0.464364028,0.535635972,3.3,0.391856154,0.445466264,0,0,75247,0.272103871,0
20163,0.0618477,0.063780441,0.060688056,0.051410901,0.055469656,0.059335137,0.051410901,0.050251256,0.051990723,0.063780441,0.070545033,0.080788558,0.071124855,0.060688056,0.042520294,0.037881716,0.030150754,0.036335524,0.004058755,0.001352918,0,890.53,895.15,4.62,0.003865481,0.002705837,0,0,470,452,5.484643,6.494661922,0,3.1,5.8,0,0,0.000386548,0,0,2768,0,0.007344414,0.006764592,0,228,48383,0,0,0.002705837,0.002126015,0,78,0,87,29,5174,29,23829,34.35383365,0,21.64725007,0,36.16905988,0,7.829856407,0,0,12,16.3,0,0.515848473,0.484151527,4.6,0.497873985,0.470815617,0,0,5174,0.459605721,0
20165,0.042811502,0.05686901,0.056230032,0.048881789,0.049201278,0.049201278,0.044408946,0.046645367,0.057827476,0.05686901,0.074121406,0.084345048,0.09201278,0.064217252,0.049201278,0.038977636,0.042172524,0.046645367,0.001916933,0.000319489,0,717.76,717.97,0.21,0.002236422,0.001916933,0,0,712,408,3.964478275,2.657807309,0,2.6,4.6,0,0,0,0,0,1869,0,0.008306709,0.006709265,0,335,43083,0,0,0.004153355,0.004472843,0,0,0,19,22,3130,0,24642,34.87007544,0,20.78792959,0,34.24140821,0,10.10058676,0,0,12.1,19.2,30,0.504472843,0.495527157,3.6,0.487859425,0.482108626,0,0,3130,0.470926518,0
20167,0.065350192,0.063361273,0.053274613,0.050149169,0.053274613,0.058815173,0.048302316,0.052280153,0.051285694,0.063361273,0.072027277,0.076289246,0.074300327,0.061088223,0.051996022,0.037221196,0.03480608,0.03807359,0.005966757,0.004261969,0,886.26,899.44,13.18,0.004261969,0.006535019,0,0,294,458,6.502045587,12.94611617,0,4.4,7.9,0,0,0.000284131,0,0,3910,0,0.009660463,0.007245347,0,411,45443,0,0,0.007529479,0.0045461,0,17,0,12,11,7039,5,26641,33.28671329,0,23.87612388,0,34.06593407,0,8.771228771,0,0,13.3,19.8,0,0.501207558,0.498792442,3.8,0.47378889,0.475919875,0,0,7039,0.447222617,0
20169,0.067928391,0.06740766,0.067766785,0.067461529,0.063582985,0.06227218,0.059004148,0.054317574,0.063169992,0.06740766,0.069580363,0.071178467,0.062990429,0.050492898,0.035643102,0.028424701,0.02048805,0.025120756,0.012569356,0.012300013,1,720.22,721.31,1.08,0.016124688,0.020577831,0,0,264,358,6.558313524,12.53160791,0,33.5,77.2,0,0.000197518,0.000538687,0,0,24101,0,0.01483184,0.0161606,0,202,48460,16,5,0.004219712,0.003716938,0,36,26,21,29,55691,23,25577,31.45794035,0,24.48399355,0,33.29506001,0,10.7630061,0,0,13,18.6,3,0.503923435,0.496076565,3.8,0.45598032,0.442782496,0,0,55691,0.380779659,0
20171,0.064665592,0.078162772,0.065269944,0.052578566,0.050966962,0.053988719,0.051974214,0.058622079,0.061442385,0.078162772,0.064464142,0.068493151,0.0682917,0.055398872,0.04109589,0.033239323,0.023972603,0.035253828,0.004834811,0.002417405,31,717.54,717.66,0.12,0.002014504,0.003626108,0,0,310,673,3.383227394,3.562119896,0,3.1,6.9,0,0.00020145,0.000805802,0,0,2193,0,0.00443191,0.00443191,0,248,56032,39,0,0.003827558,0.005842063,0,217,40,172,0,4964,3,26991,26.70520231,0,20.02890173,0,37.05202312,0,16.21387283,0,0,8.3,12.5,0,0.494359388,0.505640612,2.8,0.479049154,0.488517325,0,0,4964,0.434931507,0
20173,0.073787956,0.074808337,0.066879865,0.071328879,0.0727363,0.071061078,0.062352661,0.057661257,0.05752247,0.074808337,0.064504842,0.066872046,0.057309402,0.044953418,0.030241959,0.021447533,0.016879278,0.01789184,0.02307975,0.022317397,3,997.51,1009.12,11.61,0.048022378,0.047475048,0,7,302,338,6.125179303,7.966625186,0,212.1,499.6,0,0.000463276,0.000607928,0,1,211593,0,0.018654193,0.017686591,0,115,51175,13,2,0.006865087,0.006747802,0,83,27,52,41,511574,26,25897,32.57127521,0,29.43972189,0,26.58746505,0,11.40153785,0,0,14.7,19.4,3,0.503479458,0.496520542,4.8,0.406394774,0.401685778,0,0,511574,0.353321318,0
20175,0.095931237,0.091482377,0.078049413,0.081116102,0.076451279,0.070231513,0.059994817,0.061852108,0.061852108,0.091482377,0.05865584,0.052306496,0.04068763,0.029587077,0.020602972,0.015938148,0.011662059,0.012828265,0.01520387,0.016629233,2,639.5,640.49,0.99,0.017320318,0.022805805,0,0,457,211,6.626558932,9.817538126,0,12.6,35.9,0,0.000604699,0.00138217,0,0,8061,0,0.008854527,0.010452661,0,61,47381,16,0,0.008249827,0.008077056,0,26,23,25,64,23152,29,19872,26.53770591,0,12.63412423,0,25.97854012,0,34.84962974,0,0,15.7,21.5,0,0.48311161,0.51688839,4.4,0.432878369,0.457541465,0,0,23152,0.204863511,0
20177,0.066252623,0.066901665,0.064669185,0.062319205,0.062778011,0.065480487,0.059896489,0.05486082,0.058402574,0.066901665,0.067992726,0.070622465,0.067119877,0.053932018,0.038052875,0.027836061,0.021037907,0.024036928,0.00788362,0.006423276,1,544.02,555.73,11.71,0.044537698,0.043441041,0,0,284,311,6.455689658,9.023595848,0,145.5,327.1,0,0.000654637,0.000559519,0,0,79140,1,0.020075535,0.019398517,0,142,52795,16,0,0.007100294,0.006938033,0,59,22,34,46,178725,21,26682,30.39749147,0,28.92020826,0,31.2962699,0,9.386030367,0,0,15,20.8,4,0.513850888,0.486149112,4.3,0.433599105,0.409388726,0,0,178725,0.412074416,0
